stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0401CNK,Centy Club,-1.233479,36.990048,,
0401CRS,Crescent,-1.306213,36.881607,,
0401CVS,Mahutini/Southend,-1.269372,36.881248,,
0401CVT,Total Outering road,-1.269495,36.880369,,
0401CWS,Carwash,-1.309111,36.90195,,
0401DAA,Daraja,-1.316476,36.862159,,
0401DAR,Dar es Salaam Road,-1.304079,36.839148,,
0401DC,DC,-1.297397,36.873164,,
0401DHC,Church Road,-1.311863,36.899155,,
0401DNE,Dune,-1.270022,36.994872,,
0401DOA,Mogadishu Road,-1.308779,36.86306,,
0401DPG,Spring Board,-1.28289,36.895502,,
0401DSL,Diesel,-1.270568,36.919652,,
0401ECM,Cinema,-1.253922,36.895888,,
0401EDN,Misenda,-1.28258,36.903218,,
0401ENJ,Jerusalem Junction,-1.286115,36.866303,,
0401EOJ,Toll Gate JKIA,-1.345817,36.907784,,
0401EPA,Epren Academy,-1.29547,36.89568,,
0401EQM,Qwema Plaza,-1.279762,36.906225,,
0401ESN,BP/Dandora Inn/Shell,-1.254635,36.894445,,
0401EYT,Equity,-1.258278,36.878703,,
0401FDA,Stage Mpya,-1.314036,36.893946,,
0401FDE,Fedha Estate,-1.313459,36.895747,,
0401FDJ,Fedha Junction,-1.314264,36.894384,,
0401FDS,Friends Centre,-1.293403,36.864591,,
0401FLC,Falcon Road/Kobil,-1.322638,36.86984,,
0401FNN,Friends Inn,-1.265392,36.885949,,
0401FPL,Supa Loaf,-1.267585,36.902921,,
0401GEA,Kwa Garage,-1.279458,36.871598,,
0401GEE,G,-1.279773,36.887165,,
0401GKC,Goa Kayole Church,-1.271142,36.919239,,
0401GM,GM,-1.329786,36.871126,,
0401GMA,Grand Supermaket,-1.283539,36.89423,,
0401GNF,Green Field/Mwea House,-1.294531,36.896253,,
0401GSE,Green Span Estate,-1.286157,36.904079,,
0401HBN,The Bantu,-1.261289,36.973929,,
0401HDH,Hodihodi,-1.293019,36.866085,,
0401HHH,H,-1.279038,36.888018,,
0401HIO,Doshi,-1.32912,36.884843,,
0401HLL,Shell,-1.321106,36.841112,,
0401HMB,Homa Bay Road,-1.307223,36.842893,,
0401HMT,Home Matt,-1.308709,36.902508,,
0401HOD,Donholm,-1.296655,36.885953,,
0401HPE,Raphael,-1.271726,36.879371,,
0401HRB,Harambee,-1.285111,36.873749,,
0401HRC,Cherina,-1.27722,36.885105,,
0401HRS,Harambee Sacco,-1.292664,36.899364,,
0401HSU,Outer Mwisho,-1.271507,36.880639,,
0401HUJ,Uhuru Primary,-1.281871,36.871153,,
0401IDO,Isiolo Road,-1.308226,36.844242,,
0401IEK,Kwa Chief,-1.267356,36.885352,,
0401IFA,Infill A,-1.27138,36.90951,,
0401IFB,Infill B,-1.26579,36.90711,,
0401ILE,Elim,-1.293232,36.889603,,
0401IND,Industrial Area,-1.30013,36.83601,,
0401IVA,Naivas,-1.29458,36.877292,,
0401IYU,Equity,-1.258326,36.878735,,
0401JCN,Jacaranda,-1.287407,36.90453,,
0401JCY,JackNyce,-1.312239,36.898929,,
0401JEN,Joy Gardens,-1.290454,36.891044,,
0401JNT,Corner Junction,-1.278604,36.889225,,
0401JTA,Taj Mall Interchange,-1.323643,36.8996,,
0401JUC,Junction,-1.29217,36.868653,,
0401JUN,Junction,-1.27971,36.91058,,
0401KAU,Kapur,-1.278132,36.891403,,
0401KBE,Kobe,-1.226859,36.990212,,
0401KBU,Uhuru Junction,-1.279736,36.871297,,
0401KCC,KCC,-1.275619,36.888662,,
0401KCF,Kwa Chief,-1.280111,36.896156,,
0401KCT,Kiambiu,-1.278958,36.872284,,
0401KDO,Kwa DO,-1.274688,36.910458,,
0401KIE,KIE,-1.306552,36.856443,,
0401KMJ,Koma Junction,-1.265316,36.904551,,
0401KMK,Kamakis,-1.171119,36.972287,,
0401KNA,Nakumatt HQ,-1.328702,36.854217,,
0401KNB,Mesora,-1.282337,36.879623,,
0401KNL,Kenol Petrol Station,-1.284054,36.880382,,
0401KNM,Kona Mbaya,-1.26324,36.921401,,
0401KNS,Kanisani,-1.26891,36.913623,,
0401KOB,K South primary,-1.267632,36.885368,,
0401KOJ,Koma Junction,-1.265461,36.90446,,
0401KON,Kona/Bambo Villa,-1.268573,36.920489,,
0401KOT,Kotini,-1.296118,36.86203,,
0401KRY,Kwa Roy,-1.168359,36.967716,,
0401KSD,Kisumu Ndogo,-1.29924,36.89012,,
0401KSR,mama lucy,-1.278802,36.898999,,
0401KST,Kimathi/Section 3 Junction,-1.288726,36.863122,,
0401KTN,Kitindo,-1.32661,36.895968,,
0401KWR,Kware,-1.307513,36.890019,,
0401KYJ,Kayole Junction,-1.255456,36.929051,,
0401LEP,Complex,-1.309905,36.900877,,
0401LEU,Shule,-1.268455,36.992276,,
0401LHS,Jericho Hosptial,-1.291841,36.87144,,
0401LUM,Lumumba madukani,-1.293109,36.867955,,
0401M,M,-1.285084,36.887417,,
0401MAA,Cathsam,-1.284596,36.893806,,
0401MAM,Mamba,-1.309228,36.859428,,
0401MBA,Masimba,-1.27812,36.90812,,
0401MBC,Mbuyu Court,-1.2633,36.91375,,
0401MEA,Qwema Plaza,-1.279801,36.90619,,
0401MHN,Mihang'o,-1.2656,36.922973,,
0401MKB,Mt Kenya Bar Shauri Moyo,-1.291806,36.855494,,
0401MKC,Mukokoa Court,-1.262199,36.912699,,
0401MLD,Tassia,-1.310141,36.891553,,
0401MLH,Mama Lucy Hospital,-1.272773,36.897288,,
0401MPC,Msaponi Court,-1.26368,36.91417,,
0401MPS,Morisson Primary School,-1.289923,36.859855,,
0401MRA,Maria,-1.274258,36.917818,,
0401MRJ,Manyanja Road Car Wash,-1.28986,36.893989,,
0401MRR,Manyanja Road Round About,-1.28621,36.89796,,
0401MSB,Sosian Estate,-1.281415,36.905404,,
0401MSC,Msisi Court,-1.262869,36.913268,,
0401MTK,Mitikenda,-1.180853,36.987592,,
0401MTP,Metropolitan Hospital,-1.288246,36.874672,,
0401MVC,Mvinje Court,-1.261818,36.911724,,
0401MWS,Raphael,-1.271802,36.879408,,
0401MYA,Myca,-1.260554,36.910093,,
0401MYJ,Manyanja,-1.294413,36.888061,,
0401N10,No 10,-1.293061,36.867141,,
0401NAS,NAS,-1.33724,36.919257,,
0401NAT,Patanisho,-1.278185,36.908097,,
0401NBP,Kobil Calvary Temple,-1.278099,36.874119,,
0401NCK,NCCK,-1.295609,36.876579,,
0401NMA,Elim,-1.295153,36.886618,,
0401NPC,NPC Buruburu,-1.29385,36.88073,,
0401NTR,Tushauriane,-1.266514,36.916023,,
0401NYD,Nyando,-1.277375,36.915801,,
0401NYR,Nyora,-1.267065,36.922302,,
0401NYV,Nyama Villa,-1.276141,36.90888,,
0401ODI,Londiani Road,-1.303693,36.856006,,
0401ODO,Softa Road,-1.324378,36.87078,,
0401OGS,Mogas,-1.297857,36.869704,,
0401OHS,Hillocks Junction,-1.320333,36.866966,,
0401OIL,Bobmil,-1.33095,36.862435,,
0401OLJ,C,-1.277917,36.891848,,
0401ONH,Donholm,-1.29658,36.886055,,
0401ONT,Onyatta,-1.242568,36.989322,,
0401ONY,Harmony/Pioneer,-1.263814,36.879052,,
0401ORC,Overcomers,-1.277847,36.908159,,
0401OTM,The Komarock School,-1.264737,36.916198,,
0401P1M,Sector 0 (Zero),-1.26243,36.9103,,
0401P3B,Phase 3B,-1.268758,36.906726,,
0401PCE,Pcea,-1.270788,36.913011,,
0401PCK,Peacock,-1.278303,36.890373,,
0401PD1,JKIA - Passenger Drop Off 2,-1.330685,36.924092,,
0401PDO,JKIA - Passenger Drop Off,-1.331908,36.925852,,
0401PLB,Plan B,-1.278775,36.888619,,
0401PMR,Prime Rose,-1.276377,36.916648,,
0401PNR,Pioneer Estate,-1.27149,36.880605,,
0401POS,Post,-1.28107,36.91382,,
0401PPL,Pipeline,-1.316594,36.89555,,
0401PS1,Maringo Phase1,-1.293303,36.862738,,
0401PS4,Phase 4/Car Wash,-1.26837,36.90571,,
0401PSN,Prison,-1.300879,36.837576,,
0401QTY,Equity,-1.309159,36.845618,,
0401RCK,Rocks,-1.27294,36.91098,,
0401RDA,Dandora Sec,-1.250918,36.898865,,
0401RKN,Rikana,-1.294112,36.851433,,
0401ROA,Road A,-1.317979,36.862983,,
0401ROK,Rocks,-1.27285,36.91115,,
0401RPL,Buru 1 primary,-1.272129,36.877338,,
0401RSE,Summers,-1.278706,36.907427,,
0401RWE,Twisters,-1.256729,36.925084,,
0401S1S,Phase 1 stage,-1.271694,36.878274,,
0401S3B,Sector 3B,-1.26513,36.90769,,
0401SAQ,Lunga Lunga Square,-1.309025,36.860676,,
0401SBA,Sabasaba,-1.273041,36.918177,,
0401SDA,Landhies,-1.287959,36.838521,,
0401SEE,St. James/Southern Bypass,-1.323767,36.845672,,
0401SHL,Kartasi,-1.314969,36.860011,,
0401SIX,36 Stage,-1.262577,36.886961,,
0401SLT,Shimo La Tewa,-1.308585,36.828318,,
0401SMJ,Umoja Dispensary,-1.282607,36.886833,,
0401SNI,Sinai,-1.306552,36.87874,,
0401SOS,Sos,-1.271641,36.878322,,
0401SOY,Joystar,-1.286972,36.889225,,
0401SPE,Super Highway,-1.165307,36.958585,,
0401SPL,Supa Loaf,-1.268889,36.901853,,
0401SPN,Kobil,-1.328788,36.892589,,
0401STG,Meatland,-1.312389,36.892948,,
0401SVN,Savanna,-1.2971,36.89441,,
0401SWM,Sowematt,-1.263862,36.922839,,
0401SWT,Soweto,-1.281484,36.91461,,
0401TAL,Total/Gilgil Road,-1.306322,36.841466,,
0401TEU,Outer Mwisho,-1.27149,36.880677,,
0401TGS,Tuskys Green Span,-1.29024,36.90175,,
0401TIT,Tata Bus Terminus,-1.311843,36.829852,,
0401TKY,Tuskys,-1.262146,36.976114,,
0401TLT,Total,-1.266899,36.879749,,
0401TMI,Tumaini,-1.309272,36.891028,,
0401TNS,Transgobal,-1.339334,36.911482,,
0401TPK,Tetra Pak,-1.313698,36.856642,,
0401TQU,Equity,-1.28135,36.879062,,
0401TRN,Transami,-1.325457,36.897878,,
0401TSX,Junction 36 Stage,-1.261435,36.886392,,
0401TTL,Total,-1.269715,36.880508,,
0401TUI,Kayole Junction,-1.257405,36.922603,,
0401TUY,Tuskys,-1.306922,36.875984,,
0401TYI,Equity,-1.252356,36.897417,,
0401UCB,Uchumi Buruburu,-1.288,36.88153,,
0401UES,Mosque,-1.279285,36.906756,,
0401UJJ,Umoja Junction,-1.27597,36.88731,,
0401UJR,Uchumi Jogoo Road,-1.296124,36.86067,,
0401UM1,Umoja 1/Jasho Stage,-1.284043,36.88716,,
0401UM2,Umoja 2,-1.279167,36.898195,,
0401UM3,Umoja 3,-1.274076,36.89482,,
0401UMD,Umoja PCEA,-1.282477,36.886779,,
0401UMJ,Umoja Junction/Caltex,-1.279446,36.882391,,
0401UMM,Umoja Market,-1.286768,36.888512,,
0401UOU,Uchumi Jogoo Road,-1.297831,36.870198,,
0401UPS,Uhuru Shopping Centre,-1.282466,36.870895,,
0401-UR,Uchumi - Jogoo Road,-1.297928,36.870216,,
0401USC,Uhuru Secondary,-1.283201,36.870085,,
0401VWA,Viwandani,-1.307979,36.856599,,
0401VWP,KMall,-1.266271,36.905576,,
0401.WD,Kwa D.C.,-1.297525,36.867405,,
0401WIA,Kwa Maji,-1.270943,36.89982,,
0401WKM,Welkim,-1.26668,36.989375,,
0401YKA,Mayaka,-1.266024,36.8795,,
0401YMK,Mayaka,-1.266046,36.879556,,
0402AQN,Aquinas,-1.295115,36.86707,,
0402CLT,Caltex,-1.300979,36.888195,,
0402CTY,City Stadium/Lusaka Road Junction,-1.29345,36.84094,,
0402DON,Donholm,-1.298951,36.886564,,
0402KY1,Kayole 1/Queen's Park,-1.262366,36.919293,,
0402LDR,Ladhies Road/OTC,-1.284376,36.832775,,
0402MLY,Mama Lucy Terminal,-1.275035,36.898525,,
0402MWH,Makadara/Mwisho,-1.296145,36.862183,,
0402RAU,Rounda,-1.262811,36.879365,,
0403BNG,Kanisani,-1.257607,36.879162,,
0403DMS,Donholm,-1.300211,36.885745,,
0403DSL,Kayole Hospital,-1.270241,36.919802,,
0403GMW,GM Town,-1.328439,36.87016,,
0403INC,Spring board,-1.282965,36.895577,,
0403JCN,Jacaranda,-1.287568,36.904745,,
0403JOS,Joster,-1.282799,36.851111,,
0403KBL,Kobil,-1.328756,36.892449,,
0403KSE,Civil Servant/Deliverance Church,-1.262569,36.887042,,
0403KY1,Kayole 1,-1.262231,36.919566,,
0403LMS,Rabai,-1.290615,36.873765,,
0403MKC,Mkanju Court,-1.264168,36.914679,,
0403MKI,Mwiki Terminal,-1.235916,36.934875,,
0403MTW,Mutindwa,-1.286286,36.880948,,
0403MWF,Gate B,-1.308226,36.903205,,
0403NYO,Baricho Road Terminus,-1.30411,36.82775,,
0403QKM,Quickmart,-1.27126,36.996889,,
0403RAU,Rounda,-1.263235,36.879376,,
0403RDA,Rounda,-1.322941,36.8996,,
0403SKJ,Saika,-1.259533,36.91248,,
0403UM2,Umoja 2 Terminus,-1.279269,36.898152,,
040HHH,H,-1.27897,36.888,,
040PLB,Plan B,-1.27877,36.88843,,
0410AAA,Manyanja,-1.294402,36.887417,,
0410AAL,Vision Plaza,-1.327291,36.850784,,
0410ABT,Bata,-1.320135,36.897427,,
0410ADA,Imara Daima,-1.329008,36.880116,,
0410AG2,Stage 24,-1.293452,36.863487,,
0410AKO,Komarock Infilll,-1.266008,36.90703,,
0410AMW,Maziwa,-1.293384,36.846935,,
0410ANA,Patanisho,-1.27941,36.910187,,
0410ANN,Manyanja,-1.294949,36.887101,,
0410AOC,Cargo,-1.335268,36.917426,,
0410API,Patanisho estate,-1.278448,36.908698,,
0410APT,JKIA - Airport Town Stage,-1.332189,36.926358,,
0410AQA,Qwema Plaza,-1.279823,36.906153,,
0410ARA,Nasra,-1.278276,36.900128,,
0410ARL,Capital Center,-1.317056,36.833634,,
0410ARN,Tusker/Ronald Ngala,-1.285811,36.827711,0,
0410ASE,Park Side Towers/Airtel,-1.325253,36.847222,,
0410ASN,Nasra Estate,-1.279785,36.900987,,
0410AWC,Car Wash,-1.285296,36.899176,,
0410BAT,BAT,-1.305345,36.8561,,
0410BBP,Buruburu Police Post,-1.279672,36.878203,,
0410BDN,Donholm Roundabout/Stage,-1.296612,36.884472,,
0410BEN,Bee Centre,-1.28363,36.9017,,
0410BHS,Bahati Stage,-1.289257,36.861512,,
0410B/M,Sameer/Lab,-1.331019,36.865118,,
0410BPF,Buruburu Phase 5 Stage,-1.29428,36.87888,,
0410BPS,Ruai Bypass,-1.264259,36.983082,,
0410BRG,Buruburu Girls,-1.286076,36.874092,,
0410CCR,Church Army,-1.294697,36.85286,,
0410CEX,Chloride Exide,-1.321546,36.868628,,
0410CGR,Car & General,-1.30201,36.83195,,
0410CJA,Jericho Hospital,-1.291694,36.871694,,
0410CMH,Church Army,-1.294032,36.852238,,
0410COM,Commercial,-1.303715,36.838689,,
0410CPK,Peacock/Umoja Junction,-1.278357,36.8904,,
0410CRN,Charina,-1.276302,36.886511,,
0410CST,City Stadium,-1.292439,36.842582,,
0410CUS,Jericho SDA Church,-1.28746,36.870477,,
0410CUT,Junction,-1.292353,36.868921,,
0410DCJ,DC Jogoo Road,-1.296489,36.86221,,
0410DNB,Uchumi,-1.30543,36.882598,,
0410DNR,Donholm Interchange/Stage,-1.296709,36.884226,,
0410DPI,Paradise,-1.245169,36.907167,,
0410DTB,DT Dobie,-1.29908,36.83715,,
0410EAD,Ladhies,-1.288319,36.838403,,
0410EHA,Donholm Stage,-1.295539,36.886468,,
0410EIE,Pipeline,-1.317342,36.89563,,
0410ENI,Pipeline,-1.317729,36.89584,,
0410ERO,Corner,-1.26477,36.887152,,
0410ETJ,Shell Komarock Junction,-1.263193,36.906472,,
0410GRE,Garage,-1.271158,36.881281,,
0410HCO,Ofafa Jericho High School,-1.291789,36.868218,,
0410HMA,Donholm Naivas,-1.296939,36.886881,,
0410HMZ,Hamza,-1.297385,36.874731,,
0410HRB,Harambee,-1.284973,36.873887,,
0410IBN,Makaburini,-1.298538,36.823602,,
0410IEO,Jericho/Lumumba Shops,-1.292379,36.86979,,
0410ILO,Kobil,-1.277933,36.874849,,
0410ISR,Twisters,-1.255435,36.929276,,
0410ITN,Outering,-1.271834,36.879382,,
0410J1K,Umoja 1 Market,-1.283791,36.887079,,
0410JKJ,GM,-1.330301,36.8706,,
0410JMN,Umoja Junction,-1.275982,36.887251,,
0410JNC,Junction,-1.2636,36.92242,,
0410JUO,Umoja,-1.294489,36.887519,,
0410K1M,Kayole 1 Market,-1.266303,36.922699,,
0410KBM,BMK,-1.328766,36.8533,,
0410KCF,Kwa Chief,-1.271845,36.918799,,
0410KEE,Steel Makers,-1.337382,36.893951,,
0410KLL,Kaloleni,-1.293114,36.845543,,
0410KNS,Kanisani,-1.26901,36.913514,,
0410KOB,K South primary,-1.267766,36.885365,,
0410KSD,Kisumu Ndogo,-1.299596,36.889769,,
0410KWC,Kwa Chief,-1.279317,36.895979,,
0410LAM,Green Span Mall,-1.288238,36.904082,,
0410LAO,Transglobal,-1.337827,36.913951,,
0410LET,Caltex/Total,-1.301376,36.887796,,
0410LIT,St. Philip,-1.290379,36.874838,,
0410LMW,Shimo la Tewa,-1.308591,36.827996,,
0410LOM,Donholm,-1.298892,36.886774,,
0410LSE,Shell,-1.32188,36.841487,,
0410MAK,Market,-1.288553,36.874986,,
0410MIA,Maziwa,-1.293341,36.846887,,
0410MKD,Makadara/DC Jogoo Road,-1.296655,36.862151,,
0410MLI,Elim,-1.293261,36.889585,,
0410MRB,Mareba,-1.308998,36.862291,,
0410MRR,Manyanja Road Round About,-1.28772,36.89679,,
0410MSB,Masimba/Overcomers,-1.278298,36.907904,,
0410MUT,Mtindwa,-1.285502,36.88421,,
0410NA0,Namba 20,-1.278401,36.915428,,
0410NAI,Donholm Stage,-1.295545,36.886473,,
0410NBT,Nabuto,-1.285325,36.894139,,
0410NCK,NCCK,-1.29581,36.87668,,
0410NJB,Taj Roundabout,-1.323557,36.899546,,
0410NJR,Njiru,-1.250577,36.939914,,
0410NKO,Kayole One,-1.262172,36.919529,,
0410NML,Nyama Villa,-1.275896,36.909226,,
0410NOD,Standard Group,-1.331599,36.8603,,
0410NPB,Ngorofani PCEA Bahati,-1.289988,36.859837,,
0410NSE,Nasra Estate,-1.279768,36.90092,,
0410OAD,Kwa D.O,-1.274757,36.910452,,
0410OAP,Kayole Hospital,-1.270529,36.919706,,
0410OAS,Posta,-1.29563,36.857371,,
0410OAU,Donholm Roundabout,-1.28721,36.897371,,
0410OEA,Chokaa Stage 2,-1.249868,36.951088,,
0410OJH,Hospital Jericho,-1.291666,36.87192,,
0410OKL,Kobil,-1.277922,36.874814,,
0410OML,Donholm,-1.298806,36.886527,,
0410PAW,Gateway Park,-1.326295,36.84911,,
0410PCE,PCEA,-1.27141,36.91245,,
0410PDA,Happyland,-1.285395,36.873974,,
0410PFJ,Phase 4 Ya Juu,-1.292852,36.882219,,
0410PH8,Phase 8,-1.288694,36.903511,,
0410PST,Posta,-1.295668,36.857382,,
0410PWS,View Park/Phase 4/Phase 5B,-1.266802,36.906064,,
0410RAT,St. Teresa,-1.279113,36.907067,,
0410RIK,Rikana,-1.293439,36.852278,,
0410RPT,Power Station,-1.255458,36.96776,,
0410RSK,Salvation Army/Tusker,-1.28526,36.831095,,
0410RST,Raster,-1.275846,36.917136,,
0410RTO,Step 1,-1.264844,36.916592,,
0410SAH,Tushauriane,-1.266507,36.916198,,
0410SIA,Naivas,-1.279473,36.900866,,
0410SNI,Sinai,-1.306614,36.879198,,
0410SSO,Sos,-1.271834,36.877901,,
0410TAM,St. James,-1.282103,36.879599,,
0410TEN,Tena,-1.291832,36.891494,,
0410THU,South C,-1.313628,36.830372,,
0410TIA,Tushauriane,-1.266695,36.915978,,
0410TKY,Tuskys,-1.262244,36.976393,,
0410TMH,Tom Mboya Hall,-1.296982,36.877643,,
0410TOA,Tononoka,-1.290867,36.87354,,
0410TOS,Post,-1.280279,36.911421,,
0410TSH,Tushauriane,-1.26655,36.915967,,
0410UGI,Gill House,-1.286387,36.82688,,
0410UIA,Kariobangi South,-1.269827,36.880948,,
0410UIY,Equity,-1.282775,36.879918,,
0410ULA,Lumumba Madukani,-1.292379,36.869731,,
0410USP,Uhuru Shops,-1.283239,36.870053,,
0410WAA,Car wash,-1.278909,36.895882,,
0410WDA,Kwa Matunda,-1.267179,36.917584,,
0410YYN,Nyayo,-1.305892,36.826778,,
04111YO,Goa Kayole Church,-1.270165,36.919878,,
04112G4,Stage 24,-1.293361,36.863586,,
0411A1M,Umoja 1/ CDF,-1.27863,36.889402,,
0411AAG,Tanga Road,-1.307298,36.873744,,
0411AAN,Manyanja,-1.293883,36.885776,,
0411AAS,Railways,-1.289665,36.827261,0,
0411ABT,BAT,-1.305243,36.856261,,
0411ACD,Makadara/DC,-1.296549,36.862953,,
0411ACE,Visa Place,-1.278191,36.891103,,
0411ADR,Makadara,-1.296537,36.862473,,
0411AGI,Kariobangi,-1.256652,36.87866,,
0411AIO,Corner,-1.270949,36.919405,,
0411AJW,Kwa kiwanja,-1.262194,36.910661,,
0411AKI,Kirwa,-1.28767,36.890899,,
0411ALB,Sameer/Lab,-1.330617,36.864828,,
0411AOO,Toyota,-1.303929,36.826156,,
0411AOT,Standard Group,-1.3311,36.859823,,
0411APA,Panari,-1.329668,36.855719,,
0411ASC,Carbanas,-1.335874,36.893372,,
0411ASI,Naivas,-1.280175,36.901132,,
0411AUJ,Shujaa,-1.281261,36.905278,,
0411AWA,Car Wash,-1.284629,36.900182,,
0411BEN,Bee Centre,-1.28332,36.90191,,
0411BIA,Busara primary,-1.278132,36.895282,,
0411BLK,Kobil,-1.328015,36.893742,,
0411BP1,Buru Roundabout,-1.277343,36.877155,,
0411BPF,Buruburu Phase 5 Stage,-1.29418,36.8791,,
0411BPS,Ruai Bypass,-1.264119,36.983196,,
0411BYU,Buru 1 Primary,-1.274891,36.877365,,
0411CAI,Oilcom Charina,-1.275662,36.888871,,
0411CAR,Church Army,-1.2946,36.853198,,
0411CAT,Nile Junction,-1.297368,36.867263,,
0411CER,Corner,-1.269336,36.881774,,
0411CGR,Car  & General,-1.30195,36.83243,,
0411CIR,Uchumi-Jogoo Road,-1.296376,36.862392,,
0411CRG,Cargo,-1.336124,36.916187,,
0411CRN,Charina,-1.277622,36.888635,,
0411CST,City Stadium,-1.29239,36.843671,,
0411DC,DC,-1.297245,36.873733,,
0411DEI,Paradise,-1.245167,36.907303,,
0411DGC,DC Stage,-1.296848,36.864297,,
0411DLP,Dr. Livingstone Primary School,-1.287251,36.865316,,
0411DRU,Rounda,-1.262918,36.878875,,
0411DTB,DT Dobie,-1.29875,36.83781,,
0411EAO,Kayole One,-1.262044,36.919494,,
0411EAS,41 Stage/Cinema,-1.248279,36.90269,,
0411EDS,Diesel,-1.269876,36.920014,,
0411EEA,Avenue Park 1,-1.315076,36.894611,,
0411EEE,Bee Center,-1.282789,36.902607,,
0411EER,Prestige/ Kayole Center,-1.269924,36.919937,,
0411EIL,Elim,-1.293179,36.889579,,
0411ELC,Caltex,-1.278754,36.883182,,
0411ELL,Belleview,-1.319464,36.838301,,
0411ERC,Pate Road,-1.307963,36.86854,,
0411EST,Makadara/DC,-1.296515,36.862457,,
0411ETA,Capital Centre,-1.31682,36.833956,,
0411GMM,General Motors,-1.326088,36.870826,,
0411GOI,Outer Ring,-1.270827,36.880838,,
0411GSA,Mwangaza SDA,-1.273182,36.910911,,
0411GSL,Slaughter,-1.2516,36.937602,,
0411HHI,White House/Stella,-1.291902,36.885384,,
0411HMZ,Hamza,-1.29703,36.875659,,
0411HOM,House Of Manji,-1.309543,36.8573,,
0411HRB,Harambee,-1.284612,36.873561,,
0411HSG,Donholm Stage,-1.295223,36.886599,,
0411IFB,Infill A,-1.26612,36.90682,,
0411ILO,Kobil,-1.320956,36.898302,,
0411ILP,Tononoka,-1.291838,36.87149,,
0411IMU,Umoja Junction,-1.275993,36.887171,,
0411IOT,Police Station,-1.273084,36.877338,,
0411IRL,Hurlingam 1,-1.252566,36.958029,,
0411IRS,Airtel/Parkside,-1.325973,36.849346,,
0411IRT,Kariobangi south Primary,-1.269417,36.882493,,
0411ITO,Mawe Mbili Police Station,-1.263209,36.979616,,
0411IWA,Kwa Miti,-1.260565,36.910002,,
0411JEA,Jesca,-1.287932,36.891232,,
0411JNV,Jana Villa,-1.291903,36.852417,,
0411JSC,Jerusalem Shopping Centre,-1.285293,36.868057,,
0411JUU,Uhuru Junction,-1.28215,36.871421,,
0411KAA,Kanisani,-1.257591,36.87866,,
0411KCF,Kwa Chief,-1.271598,36.918885,,
0411KDW,Kwa DC,-1.297493,36.867279,,
0411KOI,Kioi,-1.27914,36.915345,,
0411KPL,Kampala Road,-1.311235,36.849443,,
0411KPS,K,-1.282005,36.886683,,
0411KSD,Kisumu Ndogo,-1.299273,36.890159,,
0411LCR,Reflector,-1.253215,36.934166,,
0411LRF,First Love,-1.282557,36.896607,,
0411MAA,Bee centre,-1.282509,36.902304,,
0411MAS,Masimba,-1.278142,36.907915,,
0411MCR,Jericho market,-1.287675,36.87435,,
0411MCW,Car Wash,-1.29017,36.89347,,
0411MEB,Kencom/Ambassadeur,-1.284634,36.82614,0,
0411MIR,Imara Daima,-1.328434,36.880707,,
0411MPT,Government Plaza/Devis,-1.30952,36.828763,,
0411MRB,Mareba,-1.308839,36.86231,,
0411MSC,Machakos  Country Bus,-1.286414,36.834948,,
0411MUT,Mtindwa,-1.28517,36.883727,,
0411MZW,Maziwa,-1.293608,36.849137,,
0411N,N,-1.285813,36.887584,,
0411NAA,Cabanas,-1.335328,36.892491,,
0411NAH,Uchumi,-1.304074,36.883469,,
0411NAI,Sosian Estate,-1.281243,36.905415,,
0411NDL,Donholm Stage,-1.296698,36.884134,,
0411NGS,Sango,-1.286554,36.894327,,
0411NII,Likoni,-1.296561,36.855306,,
0411NJR,Njiru,-1.250485,36.940001,,
0411NJT,Umoja 2 Junction,-1.277414,36.899769,,
0411NLE,Deliverance Saika,-1.258397,36.917555,,
0411NOO,Power Station,-1.255876,36.968436,,
0411NRI,Majirani,-1.277735,36.875793,,
0411NSE,Kayole spine junction,-1.27833,36.900265,,
0411NSO,Vision Plaza,-1.327275,36.851631,,
0411OAT,Total,-1.266931,36.879765,,
0411OKR,St Phillip,-1.290207,36.874752,,
0411ONY,Harmony/Pioneer,-1.263884,36.879073,,
0411OOC,Airport Junction,-1.343028,36.90139,,
0411OOK,Kayole 1/Kayole Hospital,-1.270477,36.919727,,
0411OON,Hospital Jericho,-1.292288,36.870031,,
0411OOO,Buruburu Police Post,-1.279591,36.878142,,
0411OOU,Uchumi Jogoo Road,-1.296072,36.86044,,
0411ORE,Vi Rose,-1.263095,36.906509,,
0411OTR,Taj Roundabout,-1.324507,36.899412,,
0411P1M,Phase1  Market,-1.26219,36.9106,,
0411P3A,Phase 3A,-1.27047,36.90877,,
0411PAC,Patco,-1.308441,36.865472,,
0411PEV,Fedha,-1.316096,36.895244,,
0411PFJ,Phase 4 Ya Juu,-1.29252,36.88246,,
0411PFS,Phase 4 Stage,-1.28946,36.88204,,
0411PH5,Phase 5,-1.291848,36.90056,,
0411PST,Posta,-1.29511,36.856036,,
0411RCK,Rocks/Mwangaza,-1.273668,36.91079,,
0411REB,Bee Centre,-1.282809,36.902867,,
0411RIB,Kariobangi roundabout,-1.261277,36.878802,,
0411RIK,Rikana,-1.293424,36.85213,,
0411RND,Rounda,-1.264216,36.908473,,
0411RON,Corner,-1.261958,36.919711,,
0411RRC,Sokoni,-1.270734,36.919534,,
0411RST,Rasta,-1.275417,36.917362,,
