time,temperature_c,rain,wind_speed,Super (PMS),Diesel (AGO),demand,demand_lag_1h,demand_lag_24h,demand_lag_168h
2024-04-14 01:00:00,17.5,0.0,2.9,180.66,168.06,73.3,72.7,86.3,72.1
2024-04-14 02:00:00,17.5,0.1,3.2,180.66,168.06,74.9,73.3,79.2,71.8
2024-04-14 03:00:00,17.6,0.0,4.1,180.66,168.06,75.8,74.9,77.1,73.2
2024-04-14 04:00:00,17.0,0.0,3.9,180.66,168.06,74.8,75.8,79.2,72.2
2024-04-14 05:00:00,18.8,0.0,0.0,180.66,168.06,68.8,74.8,76.9,72.9
2024-04-14 06:00:00,20.6,0.0,4.3,180.66,168.06,79.2,68.8,77.7,72.8
2024-04-14 07:00:00,22.2,0.1,4.5,180.66,168.06,82.2,79.2,80.0,78.2
2024-04-14 08:00:00,23.6,0.1,7.7,180.66,168.06,90.0,82.2,81.8,82.4
2024-04-14 09:00:00,25.1,0.0,7.4,180.66,168.06,89.9,90.0,86.0,86.7
2024-04-14 10:00:00,25.1,0.0,9.9,180.66,168.06,94.9,89.9,87.2,93.7
2024-04-14 11:00:00,26.5,0.0,6.2,180.66,168.06,88.9,94.9,91.6,98.6
2024-04-14 12:00:00,24.0,2.9,14.1,180.66,168.06,131.2,88.9,98.2,101.1
2024-04-14 13:00:00,25.0,0.4,9.1,180.66,168.06,97.2,131.2,102.8,103.6
2024-04-14 14:00:00,22.6,0.4,6.2,180.66,168.06,89.0,97.2,92.4,101.3
2024-04-14 15:00:00,20.1,1.7,7.8,180.66,168.06,102.7,89.0,88.3,89.2
2024-04-14 16:00:00,18.2,2.0,1.3,180.66,168.06,90.80000000000001,102.7,95.2,95.6
2024-04-14 17:00:00,18.0,1.4,6.5,180.66,168.06,95.0,90.80000000000001,110.0,74.8
2024-04-14 18:00:00,17.0,0.0,4.4,180.66,168.06,75.8,95.0,74.7,95.6
2024-04-14 19:00:00,16.9,0.0,5.4,180.66,168.06,77.7,75.8,87.6,71.6
2024-04-14 20:00:00,17.2,0.1,6.0,180.66,168.06,80.2,77.7,80.8,77.6
2024-04-14 21:00:00,17.7,0.1,5.5,180.66,168.06,79.7,80.2,76.5,86.0
2024-04-14 22:00:00,17.4,0.0,4.4,180.66,168.06,76.2,79.7,78.7,81.9
2024-04-14 23:00:00,16.6,0.0,4.3,180.66,168.06,75.2,76.2,72.4,71.9
2024-04-15 00:00:00,16.5,0.0,4.8,180.66,168.06,76.1,75.2,72.7,72.6
2024-04-15 01:00:00,16.9,0.0,4.0,180.66,168.06,74.9,76.1,73.3,73.1
2024-04-15 02:00:00,15.5,0.0,4.6,180.66,168.06,74.7,74.9,74.9,71.9
2024-04-15 03:00:00,15.6,0.0,5.6,180.66,168.06,76.8,74.7,75.8,69.9
2024-04-15 04:00:00,15.8,0.0,5.1,180.66,168.06,76.0,76.8,74.8,71.4
2024-04-15 05:00:00,18.8,0.0,4.7,180.66,168.06,78.2,76.0,68.8,73.2
2024-04-15 06:00:00,21.0,0.0,5.7,180.66,168.06,82.4,78.2,79.2,72.8
2024-04-15 07:00:00,23.0,0.0,6.9,180.66,168.06,86.8,82.4,82.2,82.0
2024-04-15 08:00:00,24.0,0.2,8.9,180.66,168.06,93.8,86.8,90.0,90.2
2024-04-15 09:00:00,24.8,0.2,8.4,180.66,168.06,93.6,93.8,89.9,91.6
2024-04-15 10:00:00,25.5,0.1,10.0,180.66,168.06,96.5,93.6,94.9,99.6
2024-04-15 11:00:00,25.8,0.3,10.6,180.66,168.06,100.0,96.5,88.9,87.4
2024-04-15 12:00:00,24.5,0.2,7.8,180.66,168.06,92.1,100.0,131.2,91.8
2024-04-15 13:00:00,21.4,0.2,7.4,180.66,168.06,88.2,92.1,97.2,82.9
2024-04-15 14:00:00,19.4,1.0,9.7,180.66,168.06,98.8,88.2,89.0,93.9
2024-04-15 15:00:00,18.4,0.2,7.9,180.66,168.06,86.2,98.8,102.7,86.9
2024-04-15 16:00:00,18.0,0.3,3.7,180.66,168.06,78.4,86.2,90.80000000000001,114.0
2024-04-15 17:00:00,17.7,0.0,1.8,180.66,168.06,71.3,78.4,95.0,84.5
2024-04-15 18:00:00,16.9,0.0,4.0,180.66,168.06,74.9,71.3,75.8,71.0
2024-04-15 19:00:00,16.8,0.0,3.7,180.66,168.06,74.2,74.9,77.7,72.3
2024-04-15 20:00:00,17.5,0.0,2.5,180.66,168.06,72.5,74.2,80.2,72.7
2024-04-15 21:00:00,17.6,0.0,2.5,180.66,168.06,72.6,72.5,79.7,78.8
2024-04-15 22:00:00,17.5,0.0,5.2,180.66,168.06,77.9,72.6,76.2,80.1
2024-04-15 23:00:00,16.1,0.0,4.4,180.66,168.06,74.9,77.9,75.2,86.7
2024-04-16 00:00:00,15.6,0.0,4.0,180.66,168.06,73.6,74.9,76.1,74.8
2024-04-16 01:00:00,16.0,0.0,6.0,180.66,168.06,78.0,73.6,74.9,75.4
2024-04-16 02:00:00,15.6,0.0,5.4,180.66,168.06,76.4,78.0,74.7,80.4
2024-04-16 03:00:00,15.1,0.0,3.6,180.66,168.06,72.3,76.4,76.8,81.7
2024-04-16 04:00:00,15.3,0.0,3.7,180.66,168.06,72.7,72.3,76.0,76.4
2024-04-16 05:00:00,18.2,0.0,3.3,180.66,168.06,74.8,72.7,78.2,76.2
2024-04-16 06:00:00,20.1,0.0,2.3,180.66,168.06,74.7,74.8,82.4,75.9
2024-04-16 07:00:00,21.8,0.0,5.2,180.66,168.06,82.2,74.7,86.8,71.7
2024-04-16 08:00:00,23.5,0.0,6.6,180.66,168.06,86.7,82.2,93.8,78.1
2024-04-16 09:00:00,24.5,0.0,8.4,180.66,168.06,91.3,86.7,93.6,82.19999999999999
2024-04-16 10:00:00,25.4,0.0,8.9,180.66,168.06,93.2,91.3,96.5,86.4
2024-04-16 11:00:00,25.8,0.0,8.7,180.66,168.06,93.2,93.2,100.0,89.4
2024-04-16 12:00:00,25.7,0.0,8.5,180.66,168.06,92.7,93.2,92.1,100.2
2024-04-16 13:00:00,24.3,0.1,4.5,180.66,168.06,84.3,92.7,88.2,84.8
2024-04-16 14:00:00,24.0,0.1,6.2,180.66,168.06,87.4,84.3,98.8,88.2
2024-04-16 15:00:00,22.6,0.0,3.3,180.66,168.06,79.2,87.4,86.2,79.6
2024-04-16 16:00:00,19.9,0.0,7.6,180.66,168.06,85.1,79.2,78.4,80.3
2024-04-16 17:00:00,19.0,0.0,5.8,180.66,168.06,80.6,85.1,71.3,83.2
2024-04-16 18:00:00,18.1,0.0,5.4,180.66,168.06,78.9,80.6,74.9,84.6
2024-04-16 19:00:00,17.9,0.0,3.8,180.66,168.06,75.5,78.9,74.2,78.6
2024-04-16 20:00:00,17.9,0.0,4.2,180.66,168.06,76.3,75.5,72.5,84.2
2024-04-16 21:00:00,18.5,0.0,2.0,180.66,168.06,72.5,76.3,72.6,78.3
2024-04-16 22:00:00,17.8,0.0,3.7,180.66,168.06,75.2,72.5,77.9,77.0
2024-04-16 23:00:00,17.0,0.0,3.3,180.66,168.06,73.6,75.2,74.9,77.4
2024-04-17 00:00:00,16.8,0.0,4.3,180.66,168.06,75.4,73.6,73.6,75.0
2024-04-17 01:00:00,16.1,0.0,4.3,180.66,168.06,74.7,75.4,78.0,76.3
2024-04-17 02:00:00,15.5,0.0,3.9,180.66,168.06,73.3,74.7,76.4,81.1
2024-04-17 03:00:00,14.8,0.0,5.2,180.66,168.06,75.2,73.3,72.3,80.2
2024-04-17 04:00:00,15.2,0.0,6.9,180.66,168.06,79.0,75.2,72.7,75.9
2024-04-17 05:00:00,18.1,0.0,4.9,180.66,168.06,77.9,79.0,74.8,74.5
2024-04-17 06:00:00,20.5,0.0,8.0,180.66,168.06,86.5,77.9,74.7,79.0
2024-04-17 07:00:00,22.4,0.0,7.9,180.66,168.06,88.2,86.5,82.2,85.1
2024-04-17 08:00:00,23.9,0.0,10.7,180.66,168.06,95.3,88.2,86.7,91.0
2024-04-17 09:00:00,24.5,0.0,9.7,180.66,168.06,93.9,95.3,91.3,96.5
2024-04-17 10:00:00,25.6,0.0,8.9,180.66,168.06,93.4,93.9,93.2,102.2
2024-04-17 11:00:00,25.6,0.2,10.9,180.66,168.06,99.4,93.4,93.2,102.3
2024-04-17 12:00:00,25.6,0.3,11.0,180.66,168.06,100.6,99.4,92.7,104.3
2024-04-17 13:00:00,24.5,0.0,7.1,180.66,168.06,88.7,100.6,84.3,98.9
2024-04-17 14:00:00,24.1,0.0,6.8,180.66,168.06,87.7,88.7,87.4,101.1
2024-04-17 15:00:00,22.6,0.0,2.9,180.66,168.06,78.4,87.7,79.2,91.6
2024-04-17 16:00:00,20.2,0.0,7.7,180.66,168.06,85.6,78.4,85.1,85.9
2024-04-17 17:00:00,19.5,0.0,6.7,180.66,168.06,82.9,85.6,80.6,82.6
2024-04-17 18:00:00,19.9,0.1,3.2,180.66,168.06,77.3,82.9,78.9,83.8
2024-04-17 19:00:00,19.1,0.0,2.2,180.66,168.06,73.5,77.3,75.5,85.0
2024-04-17 20:00:00,18.0,0.2,3.4,180.66,168.06,76.8,73.5,76.3,78.5
2024-04-17 21:00:00,17.3,0.1,5.9,180.66,168.06,80.1,76.8,72.5,93.0
2024-04-17 22:00:00,17.1,0.0,6.1,180.66,168.06,79.3,80.1,75.2,85.2
2024-04-17 23:00:00,16.8,0.0,4.1,180.66,168.06,75.0,79.3,73.6,78.7
2024-04-18 00:00:00,17.2,0.0,5.7,180.66,168.06,78.6,75.0,75.4,78.6
2024-04-18 01:00:00,15.4,0.0,3.7,180.66,168.06,72.8,78.6,74.7,78.0
2024-04-18 02:00:00,14.9,0.0,3.0,180.66,168.06,70.9,72.8,73.3,72.0
2024-04-18 03:00:00,14.6,0.0,1.8,180.66,168.06,68.2,70.9,75.2,69.8
2024-04-18 04:00:00,15.4,0.0,1.5,180.66,168.06,68.4,68.2,79.0,67.2
2024-04-18 05:00:00,17.9,0.0,5.2,180.66,168.06,78.3,68.4,77.9,73.8
2024-04-18 06:00:00,19.9,0.0,5.0,180.66,168.06,79.9,78.3,86.5,72.4
2024-04-18 07:00:00,21.8,0.1,8.4,180.66,168.06,89.6,79.9,88.2,79.5
2024-04-18 08:00:00,22.8,0.1,8.6,180.66,168.06,91.0,89.6,95.3,89.7
2024-04-18 09:00:00,24.2,0.2,8.2,180.66,168.06,92.6,91.0,93.9,98.5
2024-04-18 10:00:00,25.4,0.1,7.9,180.66,168.06,92.2,92.6,93.4,100.9
2024-04-18 11:00:00,26.1,0.0,8.2,180.66,168.06,92.5,92.2,99.4,101.5
2024-04-18 12:00:00,26.4,0.0,8.1,180.66,168.06,92.6,92.5,100.6,114.2
2024-04-18 13:00:00,25.9,0.0,8.4,180.66,168.06,92.7,92.6,88.7,98.6
2024-04-18 14:00:00,25.5,0.0,7.7,180.66,168.06,90.9,92.7,87.7,101.2
2024-04-18 15:00:00,22.2,0.2,12.2,180.66,168.06,98.6,90.9,78.4,96.2
2024-04-18 16:00:00,19.3,0.9,5.8,180.66,168.06,89.9,98.6,85.6,89.1
2024-04-18 17:00:00,17.9,1.3,6.2,180.66,168.06,93.3,89.9,82.9,87.3
2024-04-18 18:00:00,17.9,0.1,5.2,180.66,168.06,79.3,93.3,77.3,81.6
2024-04-18 19:00:00,17.6,0.0,4.8,180.66,168.06,77.2,79.3,73.5,84.4
2024-04-18 20:00:00,17.3,0.0,3.9,180.66,168.06,75.1,77.2,76.8,80.2
2024-04-18 21:00:00,17.2,0.4,3.6,180.66,168.06,78.4,75.1,80.1,81.8
2024-04-18 22:00:00,17.5,0.1,2.3,180.66,168.06,73.1,78.4,79.3,75.6
2024-04-18 23:00:00,17.4,0.2,5.9,180.66,168.06,81.2,73.1,75.0,76.5
2024-04-19 00:00:00,17.0,0.2,5.8,180.66,168.06,80.6,81.2,78.6,76.3
2024-04-19 01:00:00,16.5,0.0,4.3,180.66,168.06,75.1,80.6,72.8,81.1
2024-04-19 02:00:00,15.6,0.0,5.1,180.66,168.06,75.8,75.1,70.9,79.9
2024-04-19 03:00:00,14.8,0.0,6.6,180.66,168.06,78.0,75.8,68.2,77.4
2024-04-19 04:00:00,15.6,0.0,4.3,180.66,168.06,74.2,78.0,68.4,78.8
2024-04-19 05:00:00,18.1,0.0,6.2,180.66,168.06,80.5,74.2,78.3,74.6
2024-04-19 06:00:00,20.5,0.0,9.1,180.66,168.06,88.7,80.5,79.9,72.3
2024-04-19 07:00:00,22.5,0.0,8.5,180.66,168.06,89.5,88.7,89.6,81.0
2024-04-19 08:00:00,24.1,0.0,6.5,180.66,168.06,87.1,89.5,91.0,86.3
2024-04-19 09:00:00,24.5,0.2,8.2,180.66,168.06,92.9,87.1,92.6,93.6
2024-04-19 10:00:00,25.2,0.1,10.5,180.66,168.06,97.2,92.9,92.2,101.8
2024-04-19 11:00:00,25.6,0.0,11.0,180.66,168.06,97.6,97.2,92.5,104.9
2024-04-19 12:00:00,25.5,0.1,8.9,180.66,168.06,94.3,97.6,92.6,104.6
2024-04-19 13:00:00,25.2,0.1,7.8,180.66,168.06,91.8,94.3,92.7,101.5
2024-04-19 14:00:00,21.6,0.3,15.9,180.66,168.06,106.4,91.8,90.9,103.8
2024-04-19 15:00:00,20.0,0.0,7.4,180.66,168.06,84.8,106.4,98.6,95.9
2024-04-19 16:00:00,19.0,0.0,5.0,180.66,168.06,79.0,84.8,89.9,87.4
2024-04-19 17:00:00,18.5,0.0,5.8,180.66,168.06,80.1,79.0,93.3,77.8
2024-04-19 18:00:00,18.0,0.1,8.6,180.66,168.06,86.2,80.1,79.3,75.8
2024-04-19 19:00:00,17.9,0.0,5.2,180.66,168.06,78.3,86.2,77.2,73.7
2024-04-19 20:00:00,17.8,0.0,3.6,180.66,168.06,75.0,78.3,75.1,77.3
2024-04-19 21:00:00,17.8,0.0,5.3,180.66,168.06,78.4,75.0,78.4,91.2
2024-04-19 22:00:00,17.8,0.0,5.6,180.66,168.06,79.0,78.4,73.1,87.1
2024-04-19 23:00:00,17.5,0.0,4.8,180.66,168.06,77.1,79.0,81.2,78.9
2024-04-20 00:00:00,17.6,0.0,5.0,180.66,168.06,77.6,77.1,80.6,77.2
2024-04-20 01:00:00,15.9,0.0,5.5,180.66,168.06,76.9,77.6,75.1,86.3
2024-04-20 02:00:00,15.6,0.0,6.4,180.66,168.06,78.4,76.9,75.8,79.2
2024-04-20 03:00:00,15.7,0.0,9.8,180.66,168.06,85.3,78.4,78.0,77.1
2024-04-20 04:00:00,16.2,0.0,11.3,180.66,168.06,88.8,85.3,74.2,79.2
2024-04-20 05:00:00,19.0,0.0,8.9,180.66,168.06,86.8,88.8,80.5,76.9
2024-04-20 06:00:00,21.6,0.0,11.5,180.66,168.06,94.6,86.8,88.7,77.7
2024-04-20 07:00:00,23.6,0.0,12.7,180.66,168.06,99.0,94.6,89.5,80.0
2024-04-20 08:00:00,24.7,0.0,13.6,180.66,168.06,101.9,99.0,87.1,81.8
2024-04-20 09:00:00,25.2,0.0,14.0,180.66,168.06,103.2,101.9,92.9,86.0
2024-04-20 10:00:00,25.5,0.0,11.9,180.66,168.06,99.3,103.2,97.2,87.2
2024-04-20 11:00:00,25.9,0.0,12.5,180.66,168.06,100.9,99.3,97.6,91.6
2024-04-20 12:00:00,26.0,0.1,10.8,180.66,168.06,98.6,100.9,94.3,98.2
2024-04-20 13:00:00,23.6,0.8,12.6,180.66,168.06,106.8,98.6,91.8,102.8
2024-04-20 14:00:00,23.7,0.0,7.6,180.66,168.06,88.9,106.8,106.4,92.4
2024-04-20 15:00:00,22.9,0.0,4.8,180.66,168.06,82.5,88.9,84.8,88.3
2024-04-20 16:00:00,20.0,0.0,4.8,180.66,168.06,79.6,82.5,79.0,95.2
2024-04-20 17:00:00,19.2,0.1,4.2,180.66,168.06,78.6,79.6,80.1,110.0
2024-04-20 18:00:00,17.4,0.1,6.4,180.66,168.06,81.2,78.6,86.2,74.7
2024-04-20 19:00:00,17.6,0.0,3.7,180.66,168.06,75.0,81.2,78.3,87.6
2024-04-20 20:00:00,18.0,0.0,1.1,180.66,168.06,70.2,75.0,75.0,80.8
2024-04-20 21:00:00,17.0,0.0,2.9,180.66,168.06,72.8,70.2,78.4,76.5
2024-04-20 22:00:00,16.9,0.0,3.2,180.66,168.06,73.3,72.8,79.0,78.7
2024-04-20 23:00:00,16.4,0.0,2.1,180.66,168.06,70.6,73.3,77.1,72.4
2024-04-21 00:00:00,16.9,0.0,6.0,180.66,168.06,78.9,70.6,77.6,72.7
2024-04-21 01:00:00,17.1,0.2,6.2,180.66,168.06,81.5,78.9,76.9,73.3
2024-04-21 02:00:00,17.0,0.4,7.0,180.66,168.06,85.0,81.5,78.4,74.9
2024-04-21 03:00:00,17.0,0.3,7.3,180.66,168.06,84.6,85.0,85.3,75.8
2024-04-21 04:00:00,17.2,0.1,7.3,180.66,168.06,82.8,84.6,88.8,74.8
2024-04-21 05:00:00,17.6,0.1,6.4,180.66,168.06,81.4,82.8,86.8,68.8
2024-04-21 06:00:00,18.9,0.1,9.4,180.66,168.06,88.7,81.4,94.6,79.2
2024-04-21 07:00:00,19.7,0.0,8.2,180.66,168.06,86.1,88.7,99.0,82.2
2024-04-21 08:00:00,20.9,0.0,6.4,180.66,168.06,83.7,86.1,101.9,90.0
2024-04-21 09:00:00,21.4,0.0,6.6,180.66,168.06,84.6,83.7,103.2,89.9
2024-04-21 10:00:00,21.6,0.0,7.3,180.66,168.06,86.2,84.6,99.3,94.9
2024-04-21 11:00:00,24.1,0.0,8.4,180.66,168.06,90.9,86.2,100.9,88.9
2024-04-21 12:00:00,23.6,0.0,8.4,180.66,168.06,90.4,90.9,98.6,131.2
2024-04-21 13:00:00,23.3,0.1,3.9,180.66,168.06,82.1,90.4,106.8,97.2
2024-04-21 14:00:00,22.2,0.3,4.2,180.66,168.06,83.6,82.1,88.9,89.0
2024-04-21 15:00:00,19.2,0.1,4.5,180.66,168.06,79.2,83.6,82.5,102.7
2024-04-21 16:00:00,18.1,0.1,1.8,180.66,168.06,72.7,79.2,79.6,90.80000000000001
2024-04-21 17:00:00,17.6,0.0,1.9,180.66,168.06,71.4,72.7,78.6,95.0
2024-04-21 18:00:00,17.0,0.0,3.9,180.66,168.06,74.8,71.4,81.2,75.8
2024-04-21 19:00:00,16.6,0.0,4.2,180.66,168.06,75.0,74.8,75.0,77.7
2024-04-21 20:00:00,15.6,0.0,5.5,180.66,168.06,76.6,75.0,70.2,80.2
2024-04-21 21:00:00,15.4,0.0,2.9,180.66,168.06,71.2,76.6,72.8,79.7
2024-04-21 22:00:00,15.6,0.0,2.9,180.66,168.06,71.4,71.2,73.3,76.2
2024-04-21 23:00:00,15.4,0.0,3.7,180.66,168.06,72.8,71.4,70.6,75.2
2024-04-22 00:00:00,14.9,0.0,3.7,180.66,168.06,72.3,72.8,78.9,76.1
2024-04-22 01:00:00,15.9,0.1,3.4,180.66,168.06,73.7,72.3,81.5,74.9
2024-04-22 02:00:00,16.0,0.1,3.0,180.66,168.06,73.0,73.7,85.0,74.7
2024-04-22 03:00:00,16.1,0.0,4.7,180.66,168.06,75.5,73.0,84.6,76.8
2024-04-22 04:00:00,15.9,0.0,5.5,180.66,168.06,76.9,75.5,82.8,76.0
2024-04-22 05:00:00,18.5,0.0,4.5,180.66,168.06,77.5,76.9,81.4,78.2
2024-04-22 06:00:00,20.7,0.0,2.5,180.66,168.06,75.7,77.5,88.7,82.4
2024-04-22 07:00:00,22.5,0.0,4.8,180.66,168.06,82.1,75.7,86.1,86.8
2024-04-22 08:00:00,24.4,0.0,7.9,180.66,168.06,90.2,82.1,83.7,93.8
2024-04-22 09:00:00,25.6,0.0,10.4,180.66,168.06,96.4,90.2,84.6,93.6
2024-04-22 10:00:00,26.4,0.0,13.5,180.66,168.06,103.4,96.4,86.2,96.5
2024-04-22 11:00:00,23.6,4.4,7.2,180.66,168.06,132.0,103.4,90.9,100.0
2024-04-22 12:00:00,24.3,0.1,6.1,180.66,168.06,87.5,132.0,90.4,92.1
2024-04-22 13:00:00,25.2,0.0,8.4,180.66,168.06,92.0,87.5,82.1,88.2
2024-04-22 14:00:00,21.5,0.5,7.3,180.66,168.06,91.1,92.0,83.6,98.8
2024-04-22 15:00:00,20.1,0.9,5.7,180.66,168.06,90.5,91.1,79.2,86.2
2024-04-22 16:00:00,19.3,1.4,4.1,180.66,168.06,91.5,90.5,72.7,78.4
2024-04-22 17:00:00,18.7,0.2,3.6,180.66,168.06,77.9,91.5,71.4,71.3
2024-04-22 18:00:00,18.6,0.1,3.5,180.66,168.06,76.6,77.9,74.8,74.9
2024-04-22 19:00:00,17.8,0.1,3.8,180.66,168.06,76.4,76.6,75.0,74.2
2024-04-22 20:00:00,17.5,0.0,3.6,180.66,168.06,74.7,76.4,76.6,72.5
2024-04-22 21:00:00,17.6,0.0,5.1,180.66,168.06,77.8,74.7,71.2,72.6
2024-04-22 22:00:00,17.5,0.0,5.1,180.66,168.06,77.7,77.8,71.4,77.9
2024-04-22 23:00:00,17.6,0.0,3.6,180.66,168.06,74.8,77.7,72.8,74.9
2024-04-23 00:00:00,16.8,0.0,4.4,180.66,168.06,75.6,74.8,72.3,73.6
2024-04-23 01:00:00,16.0,0.0,3.8,180.66,168.06,73.6,75.6,73.7,78.0
2024-04-23 02:00:00,16.0,0.0,3.8,180.66,168.06,73.6,73.6,73.0,76.4
2024-04-23 03:00:00,16.1,0.0,3.6,180.66,168.06,73.3,73.6,75.5,72.3
2024-04-23 04:00:00,16.8,0.0,2.7,180.66,168.06,72.2,73.3,76.9,72.7
2024-04-23 05:00:00,18.1,0.0,2.0,180.66,168.06,72.1,72.2,77.5,74.8
2024-04-23 06:00:00,19.5,0.0,6.0,180.66,168.06,81.5,72.1,75.7,74.7
2024-04-23 07:00:00,21.5,0.0,5.4,180.66,168.06,82.3,81.5,82.1,82.2
2024-04-23 08:00:00,22.9,0.0,5.9,180.66,168.06,84.7,82.3,90.2,86.7
2024-04-23 09:00:00,23.2,0.0,6.6,180.66,168.06,86.4,84.7,96.4,91.3
2024-04-23 10:00:00,24.9,0.0,6.8,180.66,168.06,88.5,86.4,103.4,93.2
2024-04-23 11:00:00,25.9,0.0,11.0,180.66,168.06,97.9,88.5,132.0,93.2
2024-04-23 12:00:00,25.8,0.2,10.6,180.66,168.06,99.0,97.9,87.5,92.7
2024-04-23 13:00:00,24.5,0.0,7.1,180.66,168.06,88.7,99.0,92.0,84.3
2024-04-23 14:00:00,23.8,0.0,8.0,180.66,168.06,89.8,88.7,91.1,87.4
2024-04-23 15:00:00,22.4,0.1,6.7,180.66,168.06,86.8,89.8,90.5,79.2
2024-04-23 16:00:00,20.3,0.0,7.0,180.66,168.06,84.3,86.8,91.5,85.1
2024-04-23 17:00:00,18.8,0.0,4.0,180.66,168.06,76.8,84.3,77.9,80.6
2024-04-23 18:00:00,18.2,2.8,4.3,180.66,168.06,104.80000000000001,76.8,76.6,78.9
2024-04-23 19:00:00,17.5,3.1,7.6,180.66,168.06,113.7,104.80000000000001,76.4,75.5
2024-04-23 20:00:00,17.2,0.1,4.2,180.66,168.06,76.6,113.7,74.7,76.3
2024-04-23 21:00:00,17.7,0.3,3.2,180.66,168.06,77.1,76.6,77.8,72.5
2024-04-23 22:00:00,17.5,0.0,2.2,180.66,168.06,71.9,77.1,77.7,75.2
2024-04-23 23:00:00,17.6,0.0,4.7,180.66,168.06,77.0,71.9,74.8,73.6
2024-04-24 00:00:00,17.0,0.0,4.1,180.66,168.06,75.2,77.0,75.6,75.4
2024-04-24 01:00:00,15.8,0.0,4.4,180.66,168.06,74.6,75.2,73.6,74.7
2024-04-24 02:00:00,16.9,0.0,7.2,180.66,168.06,81.3,74.6,73.6,73.3
2024-04-24 03:00:00,16.4,0.0,4.4,180.66,168.06,75.2,81.3,73.3,75.2
2024-04-24 04:00:00,16.5,0.0,5.5,180.66,168.06,77.5,75.2,72.2,79.0
2024-04-24 05:00:00,18.8,0.0,4.7,180.66,168.06,78.2,77.5,72.1,77.9
2024-04-24 06:00:00,20.5,0.0,4.5,180.66,168.06,79.5,78.2,81.5,86.5
2024-04-24 07:00:00,22.0,0.1,6.0,180.66,168.06,85.0,79.5,82.3,88.2
2024-04-24 08:00:00,23.9,0.1,5.1,180.66,168.06,85.1,85.0,84.7,95.3
2024-04-24 09:00:00,25.4,0.1,7.9,180.66,168.06,92.2,85.1,86.4,93.9
2024-04-24 10:00:00,26.2,0.0,8.6,180.66,168.06,93.4,92.2,88.5,93.4
2024-04-24 11:00:00,23.0,3.0,17.4,180.66,168.06,137.8,93.4,97.9,99.4
2024-04-24 12:00:00,21.2,3.0,10.1,180.66,168.06,121.4,137.8,99.0,100.6
2024-04-24 13:00:00,22.8,2.5,8.0,180.66,168.06,113.8,121.4,88.7,88.7
2024-04-24 14:00:00,22.0,2.4,3.1,180.66,168.06,102.2,113.8,89.8,87.7
2024-04-24 15:00:00,19.2,2.5,3.6,180.66,168.06,101.4,102.2,86.8,78.4
2024-04-24 16:00:00,19.1,0.3,1.6,180.66,168.06,75.3,101.4,84.3,85.6
2024-04-24 17:00:00,18.6,0.1,2.3,180.66,168.06,74.2,75.3,76.8,82.9
2024-04-24 18:00:00,18.6,0.0,0.8,180.66,168.06,70.2,74.2,104.80000000000001,77.3
2024-04-24 19:00:00,17.3,0.0,3.8,180.66,168.06,74.9,70.2,113.7,73.5
2024-04-24 20:00:00,17.2,0.0,6.2,180.66,168.06,79.6,74.9,76.6,76.8
2024-04-24 21:00:00,16.9,0.0,5.1,180.66,168.06,77.1,79.6,77.1,80.1
2024-04-24 22:00:00,16.7,0.0,6.8,180.66,168.06,80.3,77.1,71.9,79.3
2024-04-24 23:00:00,16.6,0.0,5.9,180.66,168.06,78.4,80.3,77.0,75.0
2024-04-25 00:00:00,16.9,0.0,5.1,180.66,168.06,77.1,78.4,75.2,78.6
2024-04-25 01:00:00,16.6,0.0,4.7,180.66,168.06,76.0,77.1,74.6,72.8
2024-04-25 02:00:00,16.9,0.0,4.7,180.66,168.06,76.3,76.0,81.3,70.9
2024-04-25 03:00:00,16.7,0.0,4.2,180.66,168.06,75.1,76.3,75.2,68.2
2024-04-25 04:00:00,17.5,0.0,7.3,180.66,168.06,82.1,75.1,77.5,68.4
2024-04-25 05:00:00,18.7,0.0,7.3,180.66,168.06,83.3,82.1,78.2,78.3
2024-04-25 06:00:00,20.4,0.0,10.3,180.66,168.06,91.0,83.3,79.5,79.9
2024-04-25 07:00:00,22.5,0.1,11.5,180.66,168.06,96.5,91.0,85.0,89.6
2024-04-25 08:00:00,24.2,0.0,10.9,180.66,168.06,96.0,96.5,85.1,91.0
2024-04-25 09:00:00,25.2,0.0,10.7,180.66,168.06,96.6,96.0,92.2,92.6
2024-04-25 10:00:00,25.6,0.1,11.5,180.66,168.06,99.6,96.6,93.4,92.2
2024-04-25 11:00:00,25.1,0.0,14.0,180.66,168.06,103.1,99.6,137.8,92.5
2024-04-25 12:00:00,23.5,0.3,15.1,180.66,168.06,106.7,103.1,121.4,92.6
2024-04-25 13:00:00,24.0,0.4,15.1,180.66,168.06,108.2,106.7,113.8,92.7
2024-04-25 14:00:00,23.6,0.3,10.4,180.66,168.06,97.4,108.2,102.2,90.9
2024-04-25 15:00:00,21.0,0.2,7.8,180.66,168.06,88.6,97.4,101.4,98.6
2024-04-25 16:00:00,19.0,0.0,12.7,180.66,168.06,94.4,88.6,75.3,89.9
2024-04-25 17:00:00,17.4,2.5,9.2,180.66,168.06,110.8,94.4,74.2,93.3
2024-04-25 18:00:00,16.9,5.5,6.5,180.66,168.06,134.9,110.8,70.2,79.3
2024-04-25 19:00:00,17.2,0.3,4.9,180.66,168.06,80.0,134.9,74.9,77.2
